Timestep,HO,H2O,O,H3O,H4O
4504000,0,7,0,0,0
4505000,0,7,0,0,0
4506000,0,7,0,0,0
4507000,0,7,0,0,0
4508000,0,7,0,0,0
4509000,0,7,0,0,0
4510000,0,7,0,0,0
4511000,0,7,0,0,0
4512000,0,7,0,0,0
4513000,0,7,0,0,0
4514000,0,7,0,0,0
4515000,0,7,0,0,0
4516000,0,7,0,0,0
4517000,0,7,0,0,0
4518000,0,7,0,0,0
4519000,0,7,0,0,0
4520000,0,7,0,0,0
4521000,0,7,0,0,0
4522000,0,7,0,0,0
4523000,0,7,0,0,0
4524000,0,7,0,0,0
4525000,0,7,0,0,0
4526000,0,7,0,0,0
4527000,0,7,0,0,0
4528000,0,7,0,0,0
4529000,0,7,0,0,0
4530000,0,7,0,0,0
4531000,0,7,0,0,0
4532000,0,7,0,0,0
4533000,0,7,0,0,0
4534000,0,7,0,0,0
4535000,0,7,0,0,0
4536000,0,7,0,0,0
4537000,0,7,0,0,0
4538000,0,7,0,0,0
4539000,0,7,0,0,0
4540000,0,7,0,0,0
4541000,0,7,0,0,0
4542000,0,7,0,0,0
4543000,0,7,0,0,0
4544000,0,7,0,0,0
4545000,0,7,0,0,0
4546000,0,7,0,0,0
4547000,0,7,0,0,0
4548000,0,6,0,0,0
4549000,0,7,0,0,0
4550000,0,7,0,0,0
4551000,0,7,0,0,0
4552000,0,7,0,0,0
4553000,0,7,0,0,0
4554000,0,7,0,0,0
4555000,0,7,0,0,0
4556000,0,7,0,0,0
4557000,0,7,0,0,0
4558000,0,7,0,0,0
4559000,0,7,0,0,0
4560000,0,7,0,0,0
4561000,0,7,0,0,0
4562000,0,7,0,0,0
4563000,0,7,0,0,0
4564000,0,7,0,0,0
4565000,0,7,0,0,0
4566000,0,7,0,0,0
4567000,0,7,0,0,0
4568000,0,7,0,0,0
4569000,0,7,0,0,0
4570000,0,7,0,0,0
4571000,0,7,0,0,0
4572000,0,7,0,0,0
4573000,0,7,0,0,0
4574000,0,7,0,0,0
4575000,0,7,0,0,0
4576000,0,7,0,0,0
4577000,0,7,0,0,0
4578000,0,7,0,0,0
4579000,0,7,0,0,0
4580000,0,7,0,0,0
4581000,0,7,0,0,0
4582000,0,7,0,0,0
4583000,0,7,0,0,0
4584000,0,7,0,0,0
4585000,0,7,0,0,0
4586000,0,7,0,0,0
4587000,0,7,0,0,0
4588000,0,7,0,0,0
4589000,0,7,0,0,0
4590000,0,7,0,0,0
4591000,0,7,0,0,0
4592000,0,7,0,0,0
4593000,0,7,0,0,0
4594000,0,7,0,0,0
4595000,0,7,0,0,0
4596000,0,7,0,0,0
4597000,0,7,0,0,0
4598000,0,7,0,0,0
4599000,0,7,0,0,0
4600000,0,7,0,0,0
4601000,0,7,0,0,0
4602000,0,7,0,0,0
4603000,0,7,0,0,0
4604000,0,7,0,0,0
4605000,0,7,0,0,0
4606000,0,7,0,0,0
4607000,0,7,0,0,0
4608000,0,7,0,0,0
4609000,0,7,0,0,0
4610000,0,7,0,0,0
4611000,0,7,0,0,0
4612000,0,7,0,0,0
4613000,0,7,0,0,0
4614000,0,7,0,0,0
4615000,0,7,0,0,0
4616000,0,7,0,0,0
4617000,0,7,0,0,0
4618000,0,7,0,0,0
4619000,0,7,0,0,0
4620000,0,7,0,0,0
4621000,0,7,0,0,0
4622000,0,7,0,0,0
4623000,0,7,0,0,0
4624000,0,7,0,0,0
4625000,0,7,0,0,0
4626000,0,7,0,0,0
4627000,0,7,0,0,0
4628000,0,7,0,0,0
4629000,0,7,0,0,0
4630000,0,7,0,0,0
4631000,0,7,0,0,0
4632000,0,7,0,0,0
4633000,0,7,0,0,0
4634000,0,7,0,0,0
4635000,0,7,0,0,0
4636000,0,7,0,0,0
4637000,0,7,0,0,0
4638000,0,7,0,0,0
4639000,0,7,0,0,0
4640000,0,7,0,0,0
4641000,0,7,0,0,0
4642000,0,7,0,0,0
4643000,0,7,0,0,0
4644000,0,7,0,0,0
4645000,0,7,0,0,0
4646000,0,7,0,0,0
4647000,0,7,0,0,0
4648000,0,7,0,0,0
4649000,0,7,0,0,0
4650000,0,7,0,0,0
4651000,0,7,0,0,0
4652000,0,7,0,0,0
4653000,0,7,0,0,0
4654000,0,7,0,0,0
4655000,0,7,0,0,0
4656000,0,7,0,0,0
4657000,0,7,0,0,0
4658000,0,7,0,0,0
4659000,0,7,0,0,0
4660000,0,7,0,0,0
4661000,0,7,0,0,0
4662000,0,7,0,0,0
4663000,0,7,0,0,0
4664000,0,7,0,0,0
4665000,0,7,0,0,0
4666000,0,7,0,0,0
4667000,0,7,0,0,0
4668000,0,7,0,0,0
4669000,0,7,0,0,0
4670000,0,7,0,0,0
4671000,0,7,0,0,0
4672000,0,7,0,0,0
4673000,0,7,0,0,0
4674000,0,7,0,0,0
4675000,0,7,0,0,0
4676000,0,7,0,0,0
4677000,0,7,0,0,0
4678000,0,7,0,0,0
4679000,0,7,0,0,0
4680000,0,7,0,0,0
4681000,0,7,0,0,0
4682000,0,7,0,0,0
4683000,0,7,0,0,0
4684000,0,7,0,0,0
4685000,0,7,0,0,0
4686000,0,7,0,0,0
4687000,0,7,0,0,0
4688000,0,7,0,0,0
4689000,0,7,0,0,0
4690000,0,7,0,0,0
4691000,0,7,0,0,0
4692000,0,7,0,0,0
4693000,0,7,0,0,0
4694000,0,7,0,0,0
4695000,0,7,0,0,0
4696000,0,7,0,0,0
4697000,0,7,0,0,0
4698000,0,7,0,0,0
4699000,0,7,0,0,0
4700000,0,7,0,0,0
4701000,0,7,0,0,0
4702000,0,7,0,0,0
4703000,0,7,0,0,0
4704000,0,7,0,0,0
4705000,0,7,0,0,0
4706000,0,7,0,0,0
4707000,0,7,0,0,0
4708000,0,7,0,0,0
4709000,0,7,0,0,0
4710000,0,7,0,0,0
4711000,0,7,0,0,0
4712000,0,7,0,0,0
4713000,0,7,0,0,0
4714000,0,7,0,0,0
4715000,0,7,0,0,0
4716000,0,7,0,0,0
4717000,0,7,0,0,0
4718000,0,7,0,0,0
4719000,0,7,0,0,0
4720000,1,7,0,0,0
4721000,0,7,0,0,0
4722000,0,7,0,0,0
4723000,0,7,0,0,0
4724000,0,7,0,0,0
4725000,0,7,0,0,0
4726000,0,7,0,0,0
4727000,0,7,0,0,0
4728000,0,7,0,0,0
4729000,0,7,0,0,0
4730000,0,7,0,0,0
4731000,0,7,0,0,0
4732000,0,7,0,0,0
4733000,1,7,0,0,0
4734000,0,7,0,0,0
4735000,0,7,0,0,0
4736000,1,7,0,0,0
4737000,0,7,0,0,0
4738000,0,7,0,0,0
4739000,1,7,0,0,0
4740000,0,7,0,0,0
4741000,0,7,0,0,0
4742000,0,7,0,0,0
4743000,0,7,0,0,0
4744000,0,7,0,0,0
4745000,0,7,0,0,0
4746000,0,7,0,0,0
4747000,0,7,0,0,0
4748000,0,7,0,0,0
4749000,0,7,0,0,0
4750000,0,7,0,0,0
4751000,0,7,0,0,0
4752000,0,7,0,0,0
4753000,1,7,0,0,0
4754000,0,7,0,0,0
4755000,0,7,0,0,0
4756000,0,7,0,0,0
4757000,0,7,0,0,0
4758000,0,7,0,0,0
4759000,0,7,0,0,0
4760000,0,7,0,0,0
4761000,0,7,0,0,0
4762000,0,7,0,0,0
4763000,0,7,0,0,0
4764000,0,7,0,0,0
4765000,0,7,0,0,0
4766000,0,7,0,0,0
4767000,0,7,0,0,0
4768000,0,7,0,0,0
4769000,0,7,0,0,0
4770000,0,7,0,0,0
4771000,0,7,0,0,0
4772000,0,7,0,0,0
4773000,0,7,0,0,0
4774000,0,7,0,0,0
4775000,0,7,0,0,0
4776000,0,7,0,0,0
4777000,0,7,0,0,0
4778000,0,7,0,0,0
4779000,0,7,0,0,0
4780000,0,7,0,0,0
4781000,0,7,0,0,0
4782000,0,7,0,0,0
4783000,0,7,0,0,0
4784000,0,7,0,0,0
4785000,0,7,0,0,0
4786000,0,7,0,0,0
4787000,0,7,0,0,0
4788000,0,7,0,0,0
4789000,0,7,0,0,0
4790000,0,7,0,0,0
4791000,0,7,0,0,0
4792000,0,7,0,0,0
4793000,0,7,0,0,0
4794000,0,7,0,0,0
4795000,0,7,0,0,0
4796000,0,7,0,0,0
4797000,0,7,0,0,0
4798000,0,7,0,0,0
4799000,0,7,0,0,0
4800000,0,7,0,0,0
4801000,0,7,0,0,0
4802000,0,7,0,0,0
4803000,0,7,0,0,0
4804000,0,7,0,0,0
4805000,0,7,0,0,0
4806000,0,7,0,0,0
4807000,0,7,0,0,0
4808000,0,7,0,0,0
4809000,0,7,0,0,0
4810000,0,7,0,0,0
4811000,0,7,0,0,0
4812000,0,7,0,0,0
4813000,0,7,0,0,0
4814000,1,7,0,0,0
4815000,0,7,0,0,0
4816000,0,7,0,0,0
4817000,0,7,0,0,0
4818000,0,7,0,0,0
4819000,0,7,0,0,0
4820000,0,7,0,0,0
4821000,0,7,0,0,0
4822000,0,7,0,0,0
4823000,0,7,0,0,0
4824000,0,7,0,0,0
4825000,0,7,0,0,0
4826000,1,7,0,0,0
4827000,0,7,0,0,0
4828000,1,7,0,0,0
4829000,0,7,0,0,0
4830000,0,7,0,0,0
4831000,0,7,0,0,0
4832000,0,7,0,0,0
4833000,0,7,0,0,0
4834000,0,7,0,0,0
4835000,0,7,0,0,0
4836000,0,7,0,0,0
4837000,0,7,0,0,0
4838000,0,7,0,0,0
4839000,0,7,0,0,0
4840000,0,7,0,0,0
4841000,0,7,0,0,0
4842000,0,7,0,0,0
4843000,0,7,0,0,0
4844000,0,7,0,0,0
4845000,0,7,0,0,0
4846000,0,7,0,0,0
4847000,0,7,0,0,0
4848000,0,7,0,0,0
4849000,0,7,0,0,0
4850000,0,7,0,0,0
4851000,0,7,0,0,0
4852000,0,7,0,0,0
4853000,0,7,0,0,0
4854000,0,7,0,0,0
4855000,0,7,0,0,0
4856000,0,7,0,0,0
4857000,0,7,0,0,0
4858000,1,7,0,0,0
4859000,0,7,0,0,0
4860000,0,7,0,0,0
4861000,1,7,0,0,0
4862000,0,7,0,0,0
4863000,0,7,0,0,0
4864000,0,7,0,0,0
4865000,0,7,0,0,0
4866000,0,7,0,0,0
4867000,1,7,0,0,0
4868000,0,7,0,0,0
4869000,0,7,0,0,0
4870000,0,7,0,0,0
4871000,0,7,0,0,0
4872000,1,7,0,0,0
4873000,0,7,0,0,0
4874000,0,7,0,0,0
4875000,0,7,0,0,0
4876000,0,7,0,0,0
4877000,0,7,0,0,0
4878000,1,7,0,0,0
4879000,0,7,0,0,0
4880000,0,7,0,0,0
4881000,0,7,0,0,0
4882000,0,7,0,0,0
4883000,0,7,0,0,0
4884000,0,7,0,0,0
4885000,0,7,0,0,0
4886000,0,7,0,0,0
4887000,0,7,0,0,0
4888000,0,7,0,0,0
4889000,0,7,0,0,0
4890000,0,7,0,0,0
4891000,0,7,0,0,0
4892000,0,7,0,0,0
4893000,0,7,0,0,0
4894000,0,7,0,0,0
4895000,0,7,0,0,0
4896000,0,7,0,0,0
4897000,0,7,0,0,0
4898000,0,7,0,0,0
4899000,0,7,0,0,0
4900000,0,7,0,0,0
4901000,0,7,0,0,0
4902000,0,7,0,0,0
4903000,0,7,0,0,0
4904000,0,7,0,0,0
4905000,0,7,0,0,0
4906000,0,7,0,0,0
4907000,0,7,0,0,0
4908000,0,7,0,0,0
4909000,0,7,0,0,0
4910000,0,7,0,0,0
4911000,0,7,0,0,0
4912000,0,7,0,0,0
4913000,0,7,0,0,0
4914000,0,7,0,0,0
4915000,0,7,0,0,0
4916000,0,7,0,0,0
4917000,0,7,0,0,0
4918000,0,7,0,0,0
4919000,1,7,0,0,0
4920000,0,7,0,0,0
4921000,0,7,0,0,0
4922000,0,7,0,0,0
4923000,0,7,0,0,0
4924000,0,7,0,0,0
4925000,0,7,0,0,0
4926000,0,7,0,0,0
4927000,0,7,0,0,0
4928000,0,7,0,0,0
4929000,0,7,0,0,0
4930000,0,7,0,0,0
4931000,0,7,0,0,0
4932000,0,7,0,0,0
4933000,0,7,0,0,0
4934000,0,7,0,0,0
4935000,1,7,0,0,0
4936000,0,7,0,0,0
4937000,0,7,0,0,0
4938000,1,7,0,0,0
4939000,0,7,0,0,0
4940000,0,7,0,0,0
4941000,0,7,0,0,0
4942000,0,7,0,0,0
4943000,0,7,0,0,0
4944000,0,7,0,0,0
4945000,0,7,0,0,0
4946000,0,7,0,0,0
4947000,0,7,0,0,0
4948000,0,7,0,0,0
4949000,0,7,0,0,0
4950000,0,7,0,0,0
4951000,0,7,0,0,0
4952000,0,7,0,0,0
4953000,0,7,0,0,0
4954000,0,7,0,0,0
4955000,0,7,0,0,0
4956000,0,7,0,0,0
4957000,0,7,0,0,0
4958000,0,7,0,0,0
4959000,0,7,0,0,0
4960000,0,7,0,0,0
4961000,0,7,0,0,0
4962000,0,7,0,0,0
4963000,0,7,0,0,0
4964000,0,7,0,0,0
4965000,0,7,0,0,0
4966000,1,7,0,0,0
4967000,0,7,0,0,0
4968000,0,7,0,0,0
4969000,0,7,0,0,0
4970000,0,7,0,0,0
4971000,0,7,0,0,0
4972000,0,7,0,0,0
4973000,0,7,0,0,0
4974000,0,7,0,0,0
4975000,0,7,0,0,0
4976000,0,7,0,0,0
4977000,0,7,0,0,0
4978000,1,7,0,0,0
4979000,0,7,0,0,0
4980000,0,7,0,0,0
4981000,0,7,0,0,0
4982000,0,7,0,0,0
4983000,0,7,0,0,0
4984000,0,7,0,0,0
4985000,0,7,0,0,0
4986000,0,7,0,0,0
4987000,0,7,0,0,0
4988000,0,7,0,0,0
4989000,0,7,0,0,0
4990000,1,7,0,0,0
4991000,0,7,0,0,0
4992000,0,7,0,0,0
4993000,0,7,0,0,0
4994000,0,7,0,0,0
4995000,0,7,0,0,0
4996000,0,7,0,0,0
4997000,0,7,0,0,0
4998000,0,7,0,0,0
4999000,0,7,0,0,0
5000000,0,7,0,0,0
5001000,0,7,0,0,0
5002000,0,7,0,0,0
5003000,1,7,0,0,0
5004000,0,7,0,0,0
5005000,0,7,0,0,0
5006000,0,7,0,0,0
5007000,0,7,0,0,0
5008000,0,7,0,0,0
5009000,0,7,0,0,0
5010000,0,7,0,0,0
5011000,0,7,0,0,0
5012000,0,7,0,0,0
5013000,0,7,0,0,0
5014000,0,7,0,0,0
5015000,0,7,0,0,0
5016000,0,7,0,0,0
5017000,0,7,0,0,0
5018000,1,7,0,0,0
5019000,0,7,0,0,0
5020000,0,7,0,0,0
5021000,0,7,0,0,0
5022000,0,7,0,0,0
5023000,0,7,0,0,0
5024000,0,7,0,0,0
5025000,0,7,0,0,0
5026000,0,7,0,0,0
5027000,0,7,0,0,0
5028000,0,7,0,0,0
5029000,0,7,0,0,0
5030000,1,7,0,0,0
5031000,0,7,0,0,0
5032000,0,7,0,0,0
5033000,0,7,0,0,0
5034000,0,7,0,0,0
5035000,0,7,0,0,0
5036000,0,7,0,0,0
5037000,0,7,0,0,0
5038000,0,7,0,0,0
5039000,0,7,0,0,0
5040000,0,7,0,0,0
5041000,0,7,0,0,0
5042000,0,7,0,0,0
5043000,0,7,0,0,0
5044000,1,7,0,0,0
5045000,0,7,0,0,0
5046000,0,7,0,0,0
5047000,0,7,0,0,0
5048000,0,7,0,0,0
5049000,0,7,0,0,0
5050000,0,7,0,0,0
5051000,0,7,0,0,0
5052000,0,7,0,0,0
5053000,0,7,0,0,0
5054000,0,7,0,0,0
5055000,0,7,0,0,0
5056000,0,7,0,0,0
5057000,0,7,0,0,0
5058000,0,7,0,0,0
5059000,0,7,0,0,0
5060000,0,7,0,0,0
5061000,0,7,0,0,0
5062000,0,7,0,0,0
5063000,0,7,0,0,0
5064000,0,7,0,0,0
5065000,0,7,0,0,0
5066000,0,7,0,0,0
5067000,0,7,0,0,0
5068000,0,7,0,0,0
5069000,0,7,0,0,0
5070000,0,7,0,0,0
5071000,0,7,0,0,0
5072000,0,7,0,0,0
5073000,0,7,0,0,0
5074000,0,7,0,0,0
5075000,0,7,0,0,0
5076000,1,7,0,0,0
5077000,0,7,0,0,0
5078000,0,7,0,0,0
5079000,0,7,0,0,0
5080000,0,7,0,0,0
5081000,0,7,0,0,0
5082000,0,7,0,0,0
5083000,0,7,0,0,0
5084000,0,7,0,0,0
5085000,0,7,0,0,0
5086000,0,7,0,0,0
5087000,0,7,0,0,0
5088000,0,7,0,0,0
5089000,0,7,0,0,0
5090000,0,7,0,0,0
5091000,0,7,0,0,0
5092000,0,7,0,0,0
5093000,0,7,0,0,0
5094000,1,7,0,0,0
5095000,0,7,0,0,0
5096000,0,7,0,0,0
5097000,0,7,0,0,0
5098000,0,7,0,0,0
5099000,0,7,0,0,0
5100000,0,7,0,0,0
5101000,0,7,0,0,0
5102000,0,7,0,0,0
5103000,0,7,0,0,0
5104000,0,7,0,0,0
5105000,0,7,0,0,0
5106000,0,7,0,0,0
5107000,0,7,0,0,0
5108000,0,7,0,0,0
5109000,0,7,0,0,0
5110000,0,7,0,0,0
5111000,0,7,0,0,0
5112000,0,7,0,0,0
5113000,0,7,0,0,0
5114000,0,7,0,0,0
5115000,0,7,0,0,0
5116000,1,7,0,0,0
5117000,0,7,0,0,0
5118000,0,7,0,0,0
5119000,0,7,0,0,0
5120000,0,7,0,0,0
5121000,0,7,0,0,0
5122000,0,7,0,0,0
5123000,0,7,0,0,0
5124000,0,7,0,0,0
5125000,0,7,0,0,0
5126000,1,7,0,0,0
5127000,0,7,0,0,0
5128000,0,7,0,0,0
5129000,0,7,0,0,0
5130000,0,7,0,0,0
5131000,0,7,0,0,0
5132000,0,7,0,0,0
5133000,0,7,0,0,0
5134000,0,7,0,0,0
5135000,0,7,0,0,0
5136000,0,7,0,0,0
5137000,0,7,0,0,0
5138000,0,7,0,0,0
5139000,0,7,0,0,0
5140000,0,7,0,0,0
5141000,0,7,0,0,0
5142000,0,7,0,0,0
5143000,0,7,0,0,0
5144000,0,7,0,0,0
5145000,0,7,0,0,0
5146000,0,7,0,0,0
5147000,0,7,0,0,0
5148000,0,7,0,0,0
5149000,0,7,0,0,0
5150000,0,7,0,0,0
5151000,0,7,0,0,0
5152000,0,7,0,0,0
5153000,0,7,0,0,0
5154000,0,7,0,0,0
5155000,0,7,0,0,0
5156000,0,7,0,0,0
5157000,0,7,0,0,0
5158000,0,7,0,0,0
5159000,0,7,0,0,0
5160000,0,7,0,0,0
5161000,0,7,0,0,0
5162000,0,7,0,0,0
5163000,0,7,0,0,0
5164000,0,7,0,0,0
5165000,0,7,0,0,0
5166000,0,7,0,0,0
5167000,0,7,0,0,0
5168000,0,7,0,0,0
5169000,0,7,0,0,0
5170000,0,7,0,0,0
5171000,0,7,0,0,0
5172000,0,7,0,0,0
5173000,0,7,0,0,0
5174000,0,7,0,0,0
5175000,0,7,0,0,0
5176000,0,7,0,0,0
5177000,0,7,0,0,0
5178000,0,7,0,0,0
5179000,0,7,0,0,0
5180000,0,7,0,0,0
5181000,0,7,0,0,0
5182000,0,7,0,0,0
5183000,0,7,0,0,0
5184000,0,7,0,0,0
5185000,0,7,0,0,0
5186000,0,7,0,0,0
5187000,0,7,0,0,0
5188000,0,7,0,0,0
5189000,0,7,0,0,0
5190000,0,7,0,0,0
5191000,0,7,0,0,0
5192000,0,7,0,0,0
5193000,0,7,0,0,0
5194000,0,7,0,0,0
5195000,0,7,0,0,0
5196000,0,7,0,0,0
5197000,0,7,0,0,0
5198000,0,7,0,0,0
5199000,0,7,0,0,0
5200000,0,7,0,0,0
5201000,0,7,0,0,0
5202000,0,7,0,0,0
5203000,0,7,0,0,0
5204000,0,7,0,0,0
5205000,0,7,0,0,0
5206000,0,7,0,0,0
5207000,0,7,0,0,0
5208000,0,7,0,0,0
5209000,0,7,0,0,0
5210000,0,7,0,0,0
5211000,0,7,0,0,0
5212000,0,7,0,0,0
5213000,0,7,0,0,0
5214000,0,7,0,0,0
5215000,0,7,0,0,0
5216000,0,7,0,0,0
5217000,0,7,0,0,0
5218000,0,7,0,0,0
5219000,0,7,0,0,0
5220000,0,7,0,0,0
5221000,0,7,0,0,0
5222000,0,7,0,0,0
5223000,0,7,0,0,0
5224000,0,7,0,0,0
5225000,0,7,0,0,0
5226000,0,7,0,0,0
5227000,0,7,0,0,0
5228000,0,7,0,0,0
5229000,0,7,0,0,0
5230000,0,7,0,0,0
5231000,0,7,0,0,0
5232000,0,7,0,0,0
5233000,0,7,0,0,0
5234000,0,7,0,0,0
5235000,0,7,0,0,0
5236000,0,7,0,0,0
5237000,0,7,0,0,0
5238000,0,7,0,0,0
5239000,0,7,0,0,0
5240000,0,7,0,0,0
5241000,0,7,0,0,0
5242000,0,7,0,0,0
5243000,0,7,0,0,0
5244000,0,7,0,0,0
5245000,0,7,0,0,0
5246000,0,7,0,0,0
5247000,0,7,0,0,0
5248000,0,7,0,0,0
5249000,0,7,0,0,0
5250000,0,7,0,0,0
5251000,0,7,0,0,0
5252000,0,7,0,0,0
5253000,0,7,0,0,0
5254000,0,7,0,0,0
5255000,0,7,0,0,0
5256000,0,7,0,0,0
5257000,0,7,0,0,0
5258000,0,7,0,0,0
5259000,0,7,0,0,0
5260000,0,7,0,0,0
5261000,0,7,0,0,0
5262000,0,7,0,0,0
5263000,0,7,0,0,0
5264000,0,7,0,0,0
5265000,0,7,0,0,0
5266000,0,7,0,0,0
5267000,0,7,0,0,0
5268000,0,7,0,0,0
5269000,0,7,0,0,0
5270000,0,7,0,0,0
5271000,0,7,0,0,0
5272000,0,7,0,0,0
5273000,0,7,0,0,0
5274000,0,7,0,0,0
5275000,0,7,0,0,0
5276000,0,7,0,0,0
5277000,0,7,0,0,0
5278000,0,7,0,0,0
5279000,0,7,0,0,0
5280000,0,7,0,0,0
5281000,0,7,0,0,0
5282000,0,7,0,0,0
5283000,0,7,0,0,0
5284000,0,7,0,0,0
5285000,0,7,0,0,0
5286000,0,7,0,0,0
5287000,0,7,0,0,0
5288000,0,7,0,0,0
5289000,0,7,0,0,0
5290000,0,7,0,0,0
5291000,0,7,0,0,0
5292000,0,7,0,0,0
5293000,0,7,0,0,0
5294000,0,7,0,0,0
5295000,0,7,0,0,0
5296000,0,7,0,0,0
5297000,0,7,0,0,0
5298000,0,7,0,0,0
5299000,0,7,0,0,0
5300000,0,7,0,0,0
5300027,0,7,0,0,0
5301000,0,7,0,0,0
5302000,0,7,0,0,0
5303000,0,7,0,0,0
5304000,0,7,0,0,0
5305000,0,7,0,0,0
5306000,0,7,0,0,0
5307000,0,7,0,0,0
5308000,0,7,0,0,0
5309000,0,7,0,0,0
5310000,0,7,0,0,0
5311000,0,7,0,0,0
5312000,0,7,0,0,0
5313000,0,7,0,0,0
5314000,0,7,0,0,0
5315000,0,7,0,0,0
5316000,0,7,0,0,0
5317000,0,7,0,0,0
5318000,0,7,0,0,0
5319000,0,7,0,0,0
5320000,0,7,0,0,0
5321000,0,7,0,0,0
5322000,0,7,0,0,0
5323000,0,7,0,0,0
5324000,0,7,0,0,0
5325000,0,7,0,0,0
5326000,0,7,0,0,0
5327000,0,7,0,0,0
5328000,0,7,0,0,0
5329000,0,7,0,0,0
5330000,0,7,0,0,0
5331000,0,7,0,0,0
5332000,0,7,0,0,0
5333000,0,7,0,0,0
5334000,0,7,0,0,0
5335000,0,7,0,0,0
5336000,0,7,0,0,0
5337000,0,7,0,0,0
5338000,0,7,0,0,0
5339000,0,7,0,0,0
5340000,0,7,0,0,0
5341000,0,7,0,0,0
5342000,0,7,0,0,0
5343000,0,7,0,0,0
5344000,0,7,0,0,0
5345000,0,7,0,0,0
5346000,0,7,0,0,0
5347000,0,7,0,0,0
5348000,0,7,0,0,0
5349000,0,7,0,0,0
5350000,0,7,0,0,0
5351000,0,7,0,0,0
5352000,0,7,0,0,0
5353000,0,7,0,0,0
5354000,0,7,0,0,0
5355000,0,7,0,0,0
5356000,0,7,0,0,0
5357000,0,7,0,0,0
5358000,0,7,0,0,0
5359000,0,7,0,0,0
5360000,0,7,0,0,0
5361000,0,7,0,0,0
5362000,0,7,0,0,0
5363000,0,7,0,0,0
5364000,0,7,0,0,0
5365000,0,7,0,0,0
5366000,0,7,0,0,0
5367000,0,7,0,0,0
5368000,0,7,0,0,0
5369000,0,7,0,0,0
5370000,0,7,0,0,0
5371000,0,7,0,0,0
5372000,0,7,0,0,0
5373000,0,7,0,0,0
5374000,0,7,0,0,0
5375000,0,7,0,0,0
5376000,0,7,0,0,0
5377000,0,7,0,0,0
5378000,0,7,0,0,0
5379000,0,7,0,0,0
5380000,0,7,0,0,0
5381000,0,7,0,0,0
5382000,0,7,0,0,0
5383000,0,7,0,0,0
5384000,0,7,0,0,0
5385000,0,7,0,0,0
5386000,0,7,0,0,0
5387000,0,7,0,0,0
5388000,0,7,0,0,0
5389000,0,7,0,0,0
5390000,0,7,0,0,0
5391000,0,7,0,0,0
5392000,0,7,0,0,0
5393000,0,7,0,0,0
5394000,0,7,0,0,0
5395000,0,7,0,0,0
5396000,0,7,0,0,0
5397000,0,7,0,0,0
5398000,0,7,0,0,0
5399000,0,7,0,0,0
5400000,0,7,0,0,0
5401000,0,7,0,0,0
5402000,0,7,0,0,0
5403000,0,7,0,0,0
5404000,0,7,0,0,0
5405000,0,7,0,0,0
5406000,0,7,0,0,0
5407000,0,7,0,0,0
5408000,0,7,0,0,0
5409000,0,7,0,0,0
5410000,0,7,0,0,0
5411000,0,7,0,0,0
5412000,0,7,0,0,0
5413000,0,7,0,0,0
5414000,0,7,0,0,0
5415000,0,7,0,0,0
5416000,0,7,0,0,0
5417000,0,7,0,0,0
5418000,0,7,0,0,0
5419000,0,7,0,0,0
5420000,0,7,0,0,0
5421000,0,7,0,0,0
5422000,0,7,0,0,0
5423000,0,7,0,0,0
5424000,0,7,0,0,0
5425000,0,7,0,0,0
5426000,0,7,0,0,0
5427000,0,7,0,0,0
5428000,0,7,0,0,0
5429000,0,7,0,0,0
5430000,0,7,0,0,0
5431000,0,7,0,0,0
5432000,0,7,0,0,0
5433000,0,7,0,0,0
5434000,0,7,0,0,0
5435000,0,7,0,0,0
5436000,0,7,0,0,0
5437000,0,7,0,0,0
5438000,0,7,0,0,0
5439000,0,7,0,0,0
5440000,0,7,0,0,0
5441000,0,7,0,0,0
5442000,0,7,0,0,0
5443000,0,7,0,0,0
5444000,0,7,0,0,0
5445000,0,7,0,0,0
5446000,0,7,0,0,0
5447000,0,7,0,0,0
5448000,0,7,0,0,0
5449000,0,7,0,0,0
5450000,0,7,0,0,0
5451000,0,7,0,0,0
5452000,0,7,0,0,0
5453000,0,7,0,0,0
5454000,0,7,0,0,0
5455000,0,7,0,0,0
5456000,0,7,0,0,0
5457000,0,7,0,0,0
5458000,0,7,0,0,0
5459000,0,7,0,0,0
5460000,0,7,0,0,0
5461000,0,7,0,0,0
5462000,0,7,0,0,0
5463000,0,7,0,0,0
5464000,0,7,0,0,0
5465000,0,7,0,0,0
5466000,0,7,0,0,0
5467000,0,7,0,0,0
5468000,0,7,0,0,0
5469000,0,7,0,0,0
5470000,0,7,0,0,0
5471000,0,7,0,0,0
5472000,0,7,0,0,0
5473000,0,7,0,0,0
5474000,0,7,0,0,0
5475000,0,7,0,0,0
5476000,0,7,0,0,0
5477000,0,7,0,0,0
5478000,0,7,0,0,0
5479000,0,7,0,0,0
5480000,0,7,0,0,0
5481000,0,7,0,0,0
5482000,0,7,0,0,0
5483000,0,7,0,0,0
5484000,0,7,0,0,0
5485000,0,7,0,0,0
5486000,0,7,0,0,0
5487000,0,7,0,0,0
5488000,0,7,0,0,0
5489000,0,7,0,0,0
5490000,0,7,0,0,0
5491000,0,7,0,0,0
5492000,0,7,0,0,0
5493000,0,7,0,0,0
5494000,0,7,0,0,0
5495000,0,7,0,0,0
5496000,0,7,0,0,0
5497000,0,7,0,0,0
5498000,0,7,0,0,0
5499000,0,7,0,0,0
5500000,0,7,0,0,0
